"1795";"thanks company today hope youve enjoyed action muc";"0.01769";"0.04961";"0.00003";"0.08308";"0.00003";"0.00189";"0.00003";"0.00003";"0.02420";"0.00003";"0.82335";"0.00003"
"1796";"top story labour mp claim data ‘ cherrypicked morn";"0.02220";"0.17930";"0.19229";"0.08323";"0.00013";"0.00792";"0.03129";"0.00402";"0.20397";"0.09361";"0.17411";"0.00792"
"1797";"australian summer tennis ha clouded uncertainty te";"0.00026";"0.45385";"0.00026";"0.14794";"0.00026";"0.00026";"0.00026";"0.00026";"0.14003";"0.00026";"0.25607";"0.00026"
"1798";"thats samantha lock reporting sydney australia tha";"0.00880";"0.17414";"0.00097";"0.02400";"0.00005";"0.00603";"0.04012";"0.03137";"0.71394";"0.00005";"0.00051";"0.00005"
"1799";"new south wale government simultaneously committed";"0.00018";"0.29254";"0.05445";"0.05270";"0.58491";"0.01243";"0.00018";"0.00018";"0.00018";"0.00193";"0.00018";"0.00018"
"1800";"another tune fiver always gareth southgate sensiti";"0.00015";"0.04388";"0.00015";"0.36052";"0.00166";"0.04237";"0.00015";"0.00015";"0.03935";"0.00166";"0.47964";"0.03031"
"1801";"good morning poor covid support payment access cau";"0.00012";"0.47147";"0.08571";"0.04726";"0.06090";"0.00136";"0.07827";"0.08323";"0.11796";"0.00509";"0.04850";"0.00012"
"1802";"depends youre realistic optimistic thomas walker h";"0.00015";"0.00015";"0.05887";"0.36017";"0.03415";"0.15776";"0.00015";"0.00015";"0.04960";"0.00015";"0.31381";"0.02488"
"1803";"good morning barnaby joyce dominate day news offic";"0.04223";"0.38819";"0.00145";"0.00013";"0.07906";"0.07643";"0.09747";"0.07248";"0.11589";"0.07380";"0.03959";"0.01329"
"1804";"invitation appear strictly come dancing christmas ";"0.00787";"0.00874";"0.00009";"0.79753";"0.00009";"0.06409";"0.00009";"0.00182";"0.00009";"0.00009";"0.02344";"0.09609"
"1805";"russian mercenary wagner group private military co";"0.06747";"0.00019";"0.02710";"0.00788";"0.03287";"0.07901";"0.00019";"0.74606";"0.00404";"0.03479";"0.00019";"0.00019"
"1806";"world nation meeting cop summit glasgow tasked dra";"0.02477";"0.00010";"0.10570";"0.06524";"0.57945";"0.01885";"0.17479";"0.00010";"0.03069";"0.00010";"0.00010";"0.00010"
"1807";"top story russia china outrun western vaccine dipl";"0.08156";"0.10483";"0.04180";"0.19211";"0.06216";"0.08059";"0.08737";"0.00592";"0.16010";"0.08446";"0.06798";"0.03113"
"1808";"almost three week mass protest street myanmar febr";"0.11510";"0.00024";"0.00024";"0.04423";"0.00024";"0.12977";"0.00024";"0.70894";"0.00024";"0.00024";"0.00024";"0.00024"
"1809";"major summit hosted joe biden last week procession";"0.00836";"0.00016";"0.02475";"0.05424";"0.52950";"0.01491";"0.00180";"0.00016";"0.00016";"0.36562";"0.00016";"0.00016"
"1810";"today covid blog closed follow latest live coronav";"0.00003";"0.05444";"0.00871";"0.00003";"0.00003";"0.00404";"0.00003";"0.00003";"0.93255";"0.00003";"0.00003";"0.00003"
"1811";"new head mi ha apologised publicly officer thrown ";"0.01838";"0.00026";"0.28250";"0.05981";"0.00803";"0.50518";"0.00026";"0.12455";"0.00026";"0.00026";"0.00026";"0.00026"
"1812";"thats uk blog team thanks following coverage victo";"0.01369";"0.03840";"0.00036";"0.00003";"0.00036";"0.00003";"0.03515";"0.02182";"0.88876";"0.00003";"0.00133";"0.00003"
"1813";"time wrap day central bank drama rising concern om";"0.04224";"0.00003";"0.03585";"0.03489";"0.00003";"0.00003";"0.82761";"0.00003";"0.05919";"0.00003";"0.00003";"0.00003"
"1814";"good morning good news today biloela family suppor";"0.09823";"0.53225";"0.00013";"0.00013";"0.08882";"0.10091";"0.00013";"0.09016";"0.00013";"0.07404";"0.01492";"0.00013"
"1815";"many book facebook ive lost count many belong genr";"0.00014";"0.00014";"0.38542";"0.12045";"0.00014";"0.32670";"0.03452";"0.06603";"0.01303";"0.05314";"0.00014";"0.00014"
"1816";"black life matter movement ha nominated nobel peac";"0.14268";"0.00025";"0.05366";"0.00025";"0.00025";"0.52670";"0.00025";"0.02569";"0.00025";"0.24695";"0.00025";"0.00280"
"1817";"thanks following along blog closed catch latest co";"0.00003";"0.09682";"0.05312";"0.00003";"0.00036";"0.02722";"0.01557";"0.00003";"0.77111";"0.03564";"0.00003";"0.00003"
"1818";"thanks following along blog closed catch latest co";"0.03629";"0.07643";"0.01460";"0.00003";"0.02528";"0.00521";"0.01525";"0.02140";"0.76463";"0.03791";"0.00036";"0.00262"
"1819";"costly expedition roughest sea world reach antarct";"0.00011";"0.00353";"0.00125";"0.12523";"0.72350";"0.00011";"0.10020";"0.00011";"0.02514";"0.00353";"0.00011";"0.01717"
"1820";"khalimat taramova year old daughter prominent chec";"0.00014";"0.03323";"0.10083";"0.05337";"0.00014";"0.42592";"0.00014";"0.38421";"0.00158";"0.00014";"0.00014";"0.00014"
"1821";"cant get head emotional history modern world sorry";"0.06910";"0.00025";"0.00280";"0.33172";"0.07420";"0.44646";"0.00025";"0.00025";"0.00025";"0.02065";"0.00025";"0.05380"
"1822";"point republican party isnt flip question one prom";"0.11910";"0.00017";"0.06050";"0.15184";"0.00190";"0.12599";"0.02775";"0.00017";"0.00017";"0.51206";"0.00017";"0.00017"
"1823";"go rome baku copenhagen wed love keep game europea";"0.00591";"0.00879";"0.00014";"0.37756";"0.00014";"0.04336";"0.00014";"0.00014";"0.05056";"0.00014";"0.51152";"0.00158"
"1824";"australia track carbon intensive economy major dev";"0.01669";"0.13958";"0.00018";"0.00018";"0.77238";"0.00018";"0.02770";"0.00018";"0.00018";"0.03136";"0.01119";"0.00018"
"1825";"top story ‘ two jab tip odds favour hello warren m";"0.00011";"0.23897";"0.17527";"0.08428";"0.04675";"0.04902";"0.15594";"0.03310";"0.11954";"0.00125";"0.06267";"0.03310"
"1826";"big company always threatening take bat ball leave";"0.03059";"0.19407";"0.42760";"0.12167";"0.11000";"0.03059";"0.08197";"0.00023";"0.00023";"0.00023";"0.00257";"0.00023"
"1827";"start four orangutan five bonobo became first grea";"0.06727";"0.00021";"0.00021";"0.04422";"0.00021";"0.00021";"0.00021";"0.00021";"0.70851";"0.00021";"0.00021";"0.17833"
"1828";"far towards rogue statehood britain go answer gove";"0.16158";"0.02447";"0.44793";"0.08001";"0.00017";"0.10083";"0.00017";"0.17720";"0.00017";"0.00712";"0.00017";"0.00017"
"1829";"closing blog keep date coronavirus coverage quick ";"0.03274";"0.03042";"0.00003";"0.02745";"0.00003";"0.00003";"0.03406";"0.00003";"0.85924";"0.00003";"0.01523";"0.00069"
"1830";"australia able fly radar come climate crisis major";"0.11165";"0.17098";"0.00018";"0.00018";"0.67799";"0.00018";"0.00018";"0.00018";"0.00557";"0.03254";"0.00018";"0.00018"
"1831";"recently good fortune publish novel based part yea";"0.00015";"0.00015";"0.00015";"0.33190";"0.00015";"0.46520";"0.01052";"0.00015";"0.00015";"0.04458";"0.00015";"0.14677"
"1832";"top story football jibe rebound second job mp hell";"0.02644";"0.14586";"0.27928";"0.17386";"0.13186";"0.03385";"0.10303";"0.02973";"0.00008";"0.00008";"0.07585";"0.00008"
"1833";"joe biden promised american summer freedom urged p";"0.04987";"0.00003";"0.03045";"0.05019";"0.01751";"0.00003";"0.01362";"0.00003";"0.09744";"0.74076";"0.00003";"0.00003"
"1834";"may find living place song celebration may find wa";"0.06126";"0.00015";"0.00015";"0.35521";"0.00015";"0.15294";"0.00597";"0.00015";"0.00015";"0.00015";"0.41633";"0.00742"
"1835";"robert hunter biden rock star instead sole survivi";"0.00019";"0.00398";"0.00019";"0.16521";"0.00209";"0.32075";"0.00209";"0.02675";"0.00019";"0.47819";"0.00019";"0.00019"
"1836";"thats blog today thank time italy reported seven c";"0.00041";"0.09498";"0.00004";"0.05461";"0.00004";"0.00004";"0.00004";"0.00004";"0.84147";"0.00303";"0.00527";"0.00004"
"1837";"high profile defence lawyer often become celebrity";"0.00015";"0.00015";"0.05757";"0.00015";"0.00751";"0.64944";"0.00162";"0.05610";"0.00015";"0.16063";"0.01045";"0.05610"
"1838";"donald trump used promise supporter would winning ";"0.06101";"0.00023";"0.06551";"0.05876";"0.00023";"0.11279";"0.00023";"0.00023";"0.00023";"0.70036";"0.00023";"0.00023"
"1839";"room dignitary new zealand foreign minister nanaia";"0.49283";"0.16523";"0.03372";"0.07915";"0.00024";"0.12219";"0.00024";"0.04567";"0.00024";"0.00024";"0.00024";"0.06002"
"1840";"michael bourdeaux ha died aged founded keston coll";"0.05803";"0.07972";"0.09418";"0.00380";"0.00018";"0.75759";"0.00018";"0.00018";"0.00018";"0.00560";"0.00018";"0.00018"
"1841";"paul doyle saw action unfold denmark saw czech aze";"0.00181";"0.00006";"0.00239";"0.07711";"0.00239";"0.00123";"0.00006";"0.00006";"0.00006";"0.00356";"0.91122";"0.00006"
"1842";"whats proving rather sub par sundance understandab";"0.01942";"0.00503";"0.00024";"0.21357";"0.00503";"0.65940";"0.00024";"0.04338";"0.01702";"0.00024";"0.00024";"0.03619"
"1843";"closing blog thanks reading unvaccinated teacher c";"0.00003";"0.05090";"0.00003";"0.01677";"0.00003";"0.03515";"0.00299";"0.00003";"0.88281";"0.01119";"0.00003";"0.00003"
"1844";"may china president xi jinping told world health a";"0.42394";"0.10340";"0.00018";"0.00018";"0.00018";"0.00018";"0.00199";"0.00018";"0.46921";"0.00018";"0.00018";"0.00018"
"1845";"closing blog thank reading please follow developme";"0.01948";"0.02888";"0.00003";"0.00003";"0.00230";"0.00003";"0.00003";"0.00003";"0.94908";"0.00003";"0.00003";"0.00003"
"1846";"ngg thiongo ha become first writer nominated inter";"0.00017";"0.00017";"0.00704";"0.05685";"0.00532";"0.44160";"0.00017";"0.02937";"0.00017";"0.00017";"0.01735";"0.44160"
"1847";"british people narrowly voted leave eu give govern";"0.31905";"0.00020";"0.39926";"0.09018";"0.05692";"0.00020";"0.06671";"0.00020";"0.05497";"0.00020";"0.01193";"0.00020"
"1848";"thats great scott murray take hand next five hour ";"0.00004";"0.05714";"0.05911";"0.25760";"0.00004";"0.05714";"0.00004";"0.00004";"0.09574";"0.00004";"0.47302";"0.00004"
"1849";"aslan karatsev bit businessman way button shirt al";"0.00023";"0.00023";"0.00023";"0.74817";"0.00480";"0.04140";"0.00023";"0.04369";"0.00023";"0.00023";"0.16034";"0.00023"
"1850";"un nuclear inspectorate ha struck three month deal";"0.77692";"0.06642";"0.12379";"0.00022";"0.00022";"0.00022";"0.01787";"0.00022";"0.01346";"0.00022";"0.00022";"0.00022"
"1851";"end diane warren unrivalled queen power ballad mus";"0.00011";"0.00125";"0.00011";"0.50114";"0.00807";"0.20916";"0.00125";"0.00011";"0.00125";"0.03988";"0.00125";"0.23642"
"1852";"thats tonight blog paul doyles match report ha lan";"0.00008";"0.00404";"0.00008";"0.04210";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.95314";"0.00008"
"1853";"sun came bursting cloudy sky greek celebrated bice";"0.17413";"0.00020";"0.00020";"0.00020";"0.00020";"0.48401";"0.00020";"0.06018";"0.03219";"0.10016";"0.06218";"0.08617"
"1854";"dramatic day westminster boris johnson laying grou";"0.01986";"0.05919";"0.79691";"0.06878";"0.00003";"0.02210";"0.02178";"0.00195";"0.00899";"0.00003";"0.00035";"0.00003"
"1855";"tyrant war criminal mob bos loyalist shrewd saviou";"0.09699";"0.00015";"0.00760";"0.14914";"0.00015";"0.20724";"0.08656";"0.41135";"0.00015";"0.04038";"0.00015";"0.00015"
"1856";"president joe biden ha getting covid booster jab s";"0.00003";"0.03893";"0.00036";"0.00461";"0.00167";"0.00003";"0.00624";"0.00003";"0.91073";"0.03632";"0.00101";"0.00003"
"1857";"thats today thanks following coverage brazil recor";"0.02012";"0.00800";"0.01111";"0.00003";"0.00003";"0.00627";"0.03223";"0.01804";"0.90406";"0.00003";"0.00003";"0.00003"
"1858";"israel appeared confirm claim behind cyber attack ";"0.50880";"0.00016";"0.00016";"0.00176";"0.06574";"0.00016";"0.03535";"0.38404";"0.00336";"0.00016";"0.00016";"0.00016"
"1859";"good morning melbourne lockdown china odds tension";"0.04439";"0.50069";"0.00014";"0.06098";"0.04577";"0.12459";"0.00014";"0.03194";"0.13012";"0.05821";"0.00290";"0.00014"
"1860";"imagine tweeted pete buttigieg last october turnin";"0.00016";"0.00492";"0.00968";"0.34449";"0.00016";"0.16360";"0.02555";"0.00016";"0.00016";"0.45081";"0.00016";"0.00016"
"1861";"ana alakkad faris allahham germany ana alakkad saa";"0.00014";"0.06193";"0.00014";"0.45331";"0.24320";"0.09901";"0.00014";"0.14021";"0.00014";"0.00014";"0.00151";"0.00014"
"1862";"britain eu taken joint action canada impose parall";"0.67580";"0.00017";"0.18459";"0.00017";"0.00017";"0.00017";"0.00362";"0.13461";"0.00017";"0.00017";"0.00017";"0.00017"
"1863";"year ive helping two friend life uk test prerequis";"0.11484";"0.08266";"0.18524";"0.35418";"0.00020";"0.24558";"0.00221";"0.00020";"0.00825";"0.00020";"0.00623";"0.00020"
"1864";"top story nurse join family call inquiry morning e";"0.09928";"0.19017";"0.10892";"0.08414";"0.00014";"0.05522";"0.04971";"0.09102";"0.18053";"0.00014";"0.12820";"0.01253"
"1865";"different time president south africa would one wo";"0.30362";"0.00024";"0.08725";"0.05668";"0.13429";"0.00024";"0.14605";"0.00024";"0.26834";"0.00024";"0.00259";"0.00024"
"1866";"elliott erwitt one grand old men photography year ";"0.00899";"0.00022";"0.01337";"0.19750";"0.00022";"0.70824";"0.00022";"0.00022";"0.00022";"0.00022";"0.01556";"0.05502"
"1867";"nervous time john stone hour last wednesday stretc";"0.02755";"0.00023";"0.00023";"0.73338";"0.00023";"0.00023";"0.00023";"0.00023";"0.00023";"0.00023";"0.23702";"0.00023"
"1868";"time wrap britain seventh biggest energy supplier ";"0.05162";"0.03589";"0.03620";"0.01733";"0.00727";"0.00003";"0.79866";"0.00003";"0.00003";"0.05099";"0.00192";"0.00003"
"1869";"eu leader triggered new economic sanction belarus ";"0.20547";"0.00014";"0.00014";"0.02705";"0.00014";"0.03554";"0.00014";"0.68408";"0.01289";"0.03413";"0.00014";"0.00014"
"1870";"foreign policy better worse always extension natio";"0.42932";"0.00010";"0.00010";"0.00113";"0.02487";"0.18273";"0.00010";"0.23329";"0.00010";"0.12804";"0.00010";"0.00010"
"1871";"early wednesday morning protest building north okk";"0.00020";"0.00020";"0.00020";"0.20666";"0.00020";"0.00020";"0.00020";"0.78516";"0.00020";"0.00020";"0.00634";"0.00020"
"1872";"website described lord excess los angeles time dub";"0.00017";"0.00017";"0.00017";"0.13102";"0.00017";"0.27582";"0.08043";"0.00541";"0.02460";"0.00017";"0.01936";"0.46249"
"1873";"thanks following along weve closed blog today catc";"0.00003";"0.13488";"0.07557";"0.05967";"0.00003";"0.00136";"0.04277";"0.00136";"0.65407";"0.02886";"0.00136";"0.00003"
"1874";"verdict came reduced paris court stunned silence n";"0.07261";"0.00020";"0.57542";"0.00020";"0.00422";"0.19730";"0.00221";"0.00020";"0.03238";"0.11283";"0.00221";"0.00020"
"1875";"measure football remarkable cultural weight plot c";"0.21247";"0.00017";"0.08375";"0.28770";"0.03026";"0.13390";"0.13223";"0.00017";"0.00518";"0.00017";"0.11384";"0.00017"
"1876";"past another country annual labour party conferenc";"0.05308";"0.00018";"0.28840";"0.08592";"0.03667";"0.50912";"0.00018";"0.00018";"0.00018";"0.00383";"0.02025";"0.00201"
"1877";"thought knew prospect park living brooklyn visited";"0.00692";"0.00022";"0.00022";"0.56024";"0.00022";"0.34159";"0.00022";"0.00022";"0.00022";"0.01584";"0.00022";"0.07385"
"1878";"former australian prime minister kevin rudd ha add";"0.08684";"0.18282";"0.64864";"0.00023";"0.00023";"0.05641";"0.00023";"0.00023";"0.00023";"0.02364";"0.00023";"0.00023"
"1879";"good morning joe biden expected lay plan tackling ";"0.00016";"0.22671";"0.00016";"0.00966";"0.17285";"0.06670";"0.03026";"0.14274";"0.00016";"0.34870";"0.00016";"0.00174"
"1880";"boris johnson freedom loving libertarian yarn spun";"0.11824";"0.09730";"0.40385";"0.05160";"0.00019";"0.30103";"0.00019";"0.01733";"0.00019";"0.00781";"0.00019";"0.00209"
"1881";"never least hope pause le fortnight nearly people ";"0.24315";"0.00016";"0.00016";"0.16324";"0.01158";"0.20890";"0.00179";"0.31654";"0.01647";"0.03604";"0.00179";"0.00016"
"1882";"vladimir nabokov th birthday nymphet beauty lay le";"0.01989";"0.00016";"0.00016";"0.13992";"0.00016";"0.38984";"0.05113";"0.00016";"0.00181";"0.00016";"0.00181";"0.39477"
"1883";"strong look government police crime sentencing cou";"0.01365";"0.04248";"0.11361";"0.34237";"0.00788";"0.42887";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.05017"
"1884";"top story ‘ people dont care culture war hello im ";"0.02146";"0.12031";"0.31128";"0.07762";"0.08212";"0.05853";"0.08436";"0.00236";"0.03831";"0.06864";"0.13491";"0.00011"
"1885";"good morning minnesota police officer shot year ol";"0.00015";"0.14187";"0.00015";"0.00015";"0.00786";"0.14803";"0.00015";"0.08641";"0.23583";"0.28974";"0.08949";"0.00015"
"1886";"right making britain normal country dont mean comp";"0.18718";"0.03077";"0.45920";"0.15828";"0.02057";"0.13958";"0.00187";"0.00017";"0.00017";"0.00187";"0.00017";"0.00017"
"1887";"covid ha left american dead china standing histori";"0.34452";"0.01423";"0.00018";"0.14951";"0.00018";"0.11437";"0.00018";"0.00018";"0.00018";"0.37614";"0.00018";"0.00018"
"1888";"alexei navalny defiant mood last tuesday waited in";"0.05880";"0.00284";"0.00009";"0.11016";"0.00009";"0.33031";"0.00926";"0.46147";"0.00009";"0.02669";"0.00009";"0.00009"
"1889";"responsibility ha passed every president since joh";"0.27859";"0.00025";"0.07616";"0.27606";"0.00025";"0.00278";"0.00025";"0.04580";"0.00025";"0.30390";"0.00278";"0.01290"
"1890";"increasing pressure share covid vaccine dos le wea";"0.21784";"0.00019";"0.00019";"0.00019";"0.02331";"0.00019";"0.06568";"0.00019";"0.59341";"0.09842";"0.00019";"0.00019"
"1891";"pulled traffic offence britain fine usually settle";"0.00017";"0.00017";"0.51535";"0.14688";"0.00017";"0.23729";"0.04111";"0.00017";"0.03258";"0.00017";"0.00017";"0.02576"
"1892";"australia ha bn worth gas pipeline development bui";"0.00021";"0.05976";"0.00659";"0.00021";"0.77435";"0.00021";"0.09592";"0.00021";"0.00021";"0.06189";"0.00021";"0.00021"
"1893";"course longer available first know next one worksh";"0.00012";"0.14978";"0.01116";"0.09458";"0.00012";"0.37672";"0.06146";"0.00503";"0.00012";"0.00012";"0.00012";"0.30066"
"1894";"covax ha delivered first covid vaccine dos milesto";"0.05801";"0.00021";"0.00235";"0.02590";"0.20569";"0.00235";"0.00021";"0.00021";"0.70441";"0.00021";"0.00021";"0.00021"
"1895";"germany europe successful team made light work aus";"0.03498";"0.00017";"0.00017";"0.04658";"0.00017";"0.00017";"0.05487";"0.00017";"0.00680";"0.00017";"0.85395";"0.00182"
"1896";"good morning friday may budget week might analysis";"0.04792";"0.52712";"0.04534";"0.09313";"0.04792";"0.07892";"0.00013";"0.08667";"0.02467";"0.00013";"0.00013";"0.04792"
"1897";"libyan travelling geneva effort end country politi";"0.69460";"0.00022";"0.17713";"0.00464";"0.00022";"0.01128";"0.00022";"0.04445";"0.00022";"0.06656";"0.00022";"0.00022"
"1898";"thats samantha lock reporting sydney australia tha";"0.00678";"0.06679";"0.00037";"0.00003";"0.00071";"0.00003";"0.00206";"0.01048";"0.88635";"0.02633";"0.00003";"0.00003"
"1899";"good morning police officer shot year old black ma";"0.03065";"0.05793";"0.00016";"0.02744";"0.11890";"0.08200";"0.00016";"0.11248";"0.00818";"0.56017";"0.00177";"0.00016"
"1900";"sugary quality chiptune synthesized electronic mus";"0.00016";"0.00016";"0.04605";"0.09521";"0.00016";"0.28368";"0.00016";"0.00016";"0.12799";"0.00016";"0.00672";"0.43936"
"1901";"every inch margots body hurt unrelenting work hand";"0.07615";"0.11190";"0.41065";"0.00467";"0.07066";"0.00009";"0.16596";"0.07249";"0.08715";"0.00009";"0.00009";"0.00009"
"1902";"wrapping live politics coverage night key politica";"0.01387";"0.00234";"0.00003";"0.00431";"0.03659";"0.00003";"0.02770";"0.00036";"0.01452";"0.90017";"0.00003";"0.00003"
"1903";"thats samantha lock reporting sydney australia tha";"0.00003";"0.01404";"0.00296";"0.00003";"0.00036";"0.00003";"0.00231";"0.00231";"0.97521";"0.00003";"0.00264";"0.00003"
"1904";"walkout standoff shouting tear bloodletting un cli";"0.18331";"0.00014";"0.04348";"0.11619";"0.58319";"0.03649";"0.01971";"0.00014";"0.01692";"0.00014";"0.00014";"0.00014"
"1905";"june president biden fly britain attend first summ";"0.22889";"0.00336";"0.02255";"0.00016";"0.31046";"0.00016";"0.18090";"0.00176";"0.25128";"0.00016";"0.00016";"0.00016"
"1906";"iain sinclair phrase space express person choose g";"0.00614";"0.00020";"0.00020";"0.45348";"0.03781";"0.15657";"0.03583";"0.00020";"0.00218";"0.00020";"0.00020";"0.30701"
"1907";"blog closed follow latest update pandemic around w";"0.03124";"0.01744";"0.07033";"0.00102";"0.00003";"0.02730";"0.00003";"0.00003";"0.81174";"0.02434";"0.01646";"0.00003"
"1908";"closing live blog stay date coronavirus developmen";"0.05028";"0.00764";"0.01689";"0.00003";"0.00565";"0.00532";"0.00003";"0.03871";"0.87535";"0.00003";"0.00003";"0.00003"
"1909";"angela merkels year tenure top german politics lea";"0.50185";"0.02601";"0.05193";"0.02601";"0.00565";"0.29541";"0.00009";"0.06027";"0.01213";"0.00009";"0.02046";"0.00009"
"1910";"steve clarkes understated nature mean would never ";"0.00151";"0.00014";"0.03447";"0.51099";"0.00014";"0.06468";"0.00014";"0.00151";"0.00014";"0.00014";"0.38602";"0.00014"
"1911";"movie tv show book get terrible review small audie";"0.00079";"0.03946";"0.01726";"0.41907";"0.01583";"0.21494";"0.00652";"0.00222";"0.00007";"0.00007";"0.00150";"0.28227"
"1912";"recap today stella keating teenager washington app";"0.01592";"0.03440";"0.00003";"0.05548";"0.00003";"0.05353";"0.00781";"0.00003";"0.02305";"0.80770";"0.00133";"0.00068"
"1913";"csar azpilicueta fall nah man flashing big white g";"0.00150";"0.00014";"0.00014";"0.58331";"0.00014";"0.00014";"0.00014";"0.00014";"0.00014";"0.00014";"0.41396";"0.00014"
"1914";"flexible working attend jab appointment paid time ";"0.04614";"0.01420";"0.00003";"0.00102";"0.00003";"0.00003";"0.00003";"0.02572";"0.90182";"0.00003";"0.01090";"0.00003"
"1915";"host fox news furious recent day mainstream medium";"0.00021";"0.00021";"0.00021";"0.10347";"0.00021";"0.23978";"0.00021";"0.00021";"0.00021";"0.65489";"0.00021";"0.00021"
"1916";"fight fight fight fight fight fight fight fight fi";"0.00415";"0.00020";"0.00020";"0.12465";"0.00020";"0.14441";"0.00020";"0.00415";"0.00020";"0.72126";"0.00020";"0.00020"
"1917";"least people killed myanmar security force opened ";"0.00019";"0.00597";"0.00212";"0.04257";"0.00019";"0.00019";"0.00019";"0.85728";"0.09072";"0.00019";"0.00019";"0.00019"
"1918";"forest nature centre stage cop second day glasgow ";"0.00008";"0.00008";"0.00172";"0.02797";"0.84900";"0.03371";"0.07882";"0.00008";"0.00582";"0.00254";"0.00008";"0.00008"
"1919";"well closing live blog thank following along tonig";"0.00003";"0.04965";"0.01535";"0.00170";"0.00037";"0.02834";"0.01069";"0.00003";"0.89075";"0.00003";"0.00003";"0.00303"
"1920";"end july second richest man world amazon jeff bezo";"0.06389";"0.00140";"0.00013";"0.39543";"0.05496";"0.37886";"0.01670";"0.04348";"0.04476";"0.00013";"0.00013";"0.00013"
"1921";"good morning explosive flamethrower among object d";"0.00014";"0.08261";"0.00014";"0.02040";"0.00014";"0.15784";"0.03053";"0.12457";"0.20269";"0.38064";"0.00014";"0.00014"
"1922";"troms il think time football stop take step back t";"0.14175";"0.04852";"0.04852";"0.17628";"0.00017";"0.24534";"0.00017";"0.01053";"0.00017";"0.07959";"0.24879";"0.00017"
"1923";"germany ha passed covid death france told may soon";"0.04595";"0.00022";"0.00022";"0.05248";"0.00893";"0.00022";"0.00022";"0.00022";"0.89090";"0.00022";"0.00022";"0.00022"
"1924";"blog closing keep following coverage new live blog";"0.02538";"0.06974";"0.04206";"0.00003";"0.00003";"0.00003";"0.00137";"0.01671";"0.84354";"0.00070";"0.00003";"0.00037"
"1925";"thats samantha lock today please join later today ";"0.00003";"0.07868";"0.04409";"0.01341";"0.03854";"0.00003";"0.00003";"0.00003";"0.75227";"0.07281";"0.00003";"0.00003"
"1926";"germany ha extended tightened national lockdown de";"0.08265";"0.00021";"0.02288";"0.00021";"0.00021";"0.00021";"0.00021";"0.00845";"0.88438";"0.00021";"0.00021";"0.00021"
"1927";"medal count winner olympics unpredictable usual du";"0.00011";"0.00011";"0.01919";"0.22593";"0.00117";"0.12097";"0.00011";"0.00011";"0.07856";"0.00011";"0.55354";"0.00011"
"1928";"first sheet paper featuring face min aung hlaing f";"0.15110";"0.00018";"0.11559";"0.05522";"0.00018";"0.02504";"0.04634";"0.59144";"0.00018";"0.00018";"0.01438";"0.00018"
"1929";"case ethel julius rosenberg young jewish american ";"0.08712";"0.00013";"0.01147";"0.00013";"0.00013";"0.74773";"0.00013";"0.03290";"0.00013";"0.09468";"0.00013";"0.02534"
"1930";"sceptical academic paul mckeigue might perhaps won";"0.04402";"0.00018";"0.48948";"0.00018";"0.00018";"0.16854";"0.00193";"0.29481";"0.00018";"0.00018";"0.00018";"0.00018"
"1931";"inauguration american president solemn symbolic oc";"0.33407";"0.00820";"0.01020";"0.17813";"0.14614";"0.05018";"0.00020";"0.00220";"0.00020";"0.27009";"0.00020";"0.00020"
"1932";"im one eight student first coaching analysis cours";"0.02625";"0.00763";"0.20681";"0.25521";"0.11746";"0.37435";"0.00019";"0.00019";"0.00019";"0.00577";"0.00577";"0.00019"
"1933";"blog closed follow latest update pandemic around w";"0.01390";"0.01357";"0.01324";"0.02149";"0.01225";"0.02545";"0.07926";"0.04790";"0.76261";"0.01027";"0.00003";"0.00003"
"1934";"sworn enemy iran israel much common regional power";"0.78762";"0.00018";"0.00018";"0.00018";"0.00018";"0.00018";"0.01421";"0.07910";"0.02122";"0.09663";"0.00018";"0.00018"
"1935";"uk ha left list country exempted tighter export re";"0.22329";"0.00021";"0.00021";"0.00021";"0.00236";"0.00021";"0.18683";"0.00236";"0.58151";"0.00021";"0.00236";"0.00021"
"1936";"uk government planning slash number red list count";"0.06525";"0.00893";"0.00003";"0.00003";"0.00003";"0.00003";"0.00695";"0.00003";"0.90742";"0.01123";"0.00003";"0.00003"
"1937";"kwasi kwarteng business secretary ha told mp dange";"0.08076";"0.06957";"0.34669";"0.08721";"0.10043";"0.00003";"0.29649";"0.00003";"0.00003";"0.01869";"0.00003";"0.00003"
"1938";"company used ship huge stockpile ammonium nitrate ";"0.00021";"0.00021";"0.08804";"0.00021";"0.00021";"0.12986";"0.18632";"0.59410";"0.00021";"0.00021";"0.00021";"0.00021"
"1939";"team sturgeon team salmond watching parliamentary ";"0.00018";"0.00018";"0.58756";"0.08045";"0.01478";"0.23185";"0.00018";"0.00018";"0.00018";"0.08409";"0.00018";"0.00018"
"1940";"australia domestic spy chief ha vowed continue cal";"0.19838";"0.39314";"0.14667";"0.00017";"0.00190";"0.05016";"0.00017";"0.20872";"0.00017";"0.00017";"0.00017";"0.00017"
"1941";"hello imogen dewey main story friday april action ";"0.09263";"0.31978";"0.07767";"0.10487";"0.11711";"0.03278";"0.01646";"0.04094";"0.13615";"0.06134";"0.00014";"0.00014"
